stockid,open,high,low,close,histtime,volume
MSFT,52,53.42,51.57,53.11,2016-01-14,52381900
MSFT,51.31,51.97,50.34,50.99,2016-01-15,71820700
MSFT,51.48,51.68,50.06,50.56,2016-01-19,43564500
MSFT,49.98,51.38,49.1,50.79,2016-01-20,63273000
MSFT,51,51.58,50.3,50.48,2016-01-21,40191200
MSFT,51.41,52.33,51.26,52.29,2016-01-22,37555800
MSFT,51.94,52.65,51.65,51.79,2016-01-25,34707700
MSFT,51.79,52.44,51.55,52.17,2016-01-26,28900800
MSFT,52.01,52.2,51.02,51.22,2016-01-27,36775200
MSFT,51.86,52.21,51.25,52.06,2016-01-28,62513800
MSFT,54.73,55.09,54,55.09,2016-01-29,83611700
MSFT,54.88,55.09,54.5,54.71,2016-02-01,44208500
MSFT,54.17,54.26,52.65,53,2016-02-02,56313800
MSFT,53.25,53.39,51.26,52.16,2016-02-03,57559800
MSFT,52.1,52.81,51.37,52,2016-02-04,46987100
MSFT,51.94,52,49.56,50.16,2016-02-05,62009000
MSFT,49.55,49.57,48.19,49.41,2016-02-08,59290500
MSFT,49.02,50.24,48.67,49.28,2016-02-09,46740500
MSFT,49.89,50.39,49.52,49.71,2016-02-10,38237000
MSFT,48.68,50.11,48.51,49.69,2016-02-11,48878600
MSFT,50.25,50.68,49.75,50.5,2016-02-12,34243300
MSFT,50.9,51.09,50.13,51.09,2016-02-16,35937100
MSFT,51.49,52.77,51.45,52.42,2016-02-17,39670300
MSFT,52.33,52.95,52.1,52.19,2016-02-18,26244700
MSFT,51.97,52.28,51.53,51.82,2016-02-19,33275400
MSFT,52.28,53,52.28,52.65,2016-02-22,24854400
MSFT,52.34,52.37,50.98,51.18,2016-02-23,28390800
MSFT,50.69,51.5,50.2,51.36,2016-02-24,32076000
MSFT,51.73,52.1,50.61,52.1,2016-02-25,26695900
MSFT,52.6,52.68,51.1,51.3,2016-02-26,35869200
MSFT,51.35,51.65,50.66,50.88,2016-02-29,31247100
MSFT,50.97,52.59,50.92,52.58,2016-03-01,32778500
MSFT,52.41,52.96,52.16,52.95,2016-03-02,29049200
MSFT,52.97,52.97,51.78,52.35,2016-03-03,24418100
MSFT,52.4,52.45,51.71,52.03,2016-03-04,32280400
MSFT,51.56,51.8,50.58,51.03,2016-03-07,38407800
MSFT,50.8,52.13,50.6,51.65,2016-03-08,33352200
MSFT,51.89,52.85,51.86,52.84,2016-03-09,28145200
MSFT,52.93,52.94,51.16,52.05,2016-03-10,38384200
MSFT,53,53.07,52.38,53.07,2016-03-11,32174300
MSFT,52.71,53.59,52.63,53.17,2016-03-14,23751100
MSFT,52.75,53.59,52.74,53.59,2016-03-15,20967600
MSFT,53.45,54.6,53.4,54.35,2016-03-16,31297900
MSFT,54.21,55,54,54.66,2016-03-17,28186500
MSFT,54.92,54.97,53.45,53.49,2016-03-18,67422900
MSFT,53.25,53.93,52.93,53.86,2016-03-21,23807300
MSFT,53.61,54.25,53.46,54.07,2016-03-22,22911600
MSFT,54.11,54.24,53.74,53.97,2016-03-23,19905300
MSFT,53.84,54.33,53.73,54.21,2016-03-24,18842700
MSFT,54.21,54.29,53.33,53.54,2016-03-28,16988200
MSFT,53.66,54.86,53.45,54.71,2016-03-29,23375000
MSFT,54.93,55.64,54.9,55.05,2016-03-30,22920300
MSFT,54.95,55.59,54.86,55.23,2016-03-31,26173800
MSFT,55.05,55.61,54.57,55.57,2016-04-01,24298600
MSFT,55.43,55.66,55,55.43,2016-04-04,18909100
MSFT,55.19,55.3,54.46,54.56,2016-04-05,19148800
MSFT,54.36,55.2,54.21,55.12,2016-04-06,21032100
MSFT,54.87,54.91,54.23,54.46,2016-04-07,18584100
MSFT,54.67,55.28,54.32,54.42,2016-04-08,22157000
MSFT,54.49,55.15,54.3,54.31,2016-04-11,21332300
MSFT,54.37,54.78,53.76,54.65,2016-04-12,24574200
MSFT,55.12,55.44,54.89,55.35,2016-04-13,20601300
MSFT,55.22,55.58,55.07,55.36,2016-04-14,20875100
MSFT,55.3,55.92,55.11,55.65,2016-04-15,28377600
MSFT,55.49,56.59,55.21,56.46,2016-04-18,23150300
MSFT,56.63,56.77,55.68,56.39,2016-04-19,29533700
MSFT,56.29,56.5,55.49,55.59,2016-04-20,36014100
MSFT,55.8,56.23,55.42,55.78,2016-04-21,36826000
MSFT,51.91,52.43,50.77,51.78,2016-04-22,125605200
MSFT,51.78,52.13,51.63,52.11,2016-04-25,33106500
MSFT,52.26,52.35,51.09,51.44,2016-04-26,33262300
MSFT,51.48,51.5,50.55,50.94,2016-04-27,43145900
